Major Name,Caucasian,Asian American,African American,Hispanic,Native American,Hawaiian/Pacific Isl,International,Unknown.1,All African American,All Native American,All Hawaiian/ Pac Isl,All Asian
Bioinformatics,2,0,0,0,0,0,2,0,0,0,0,0
Information Management,11,9,2,0,0,0,253,1,2,0,0,9
Library & Information Science,390,14,23,43,0,0,33,8,30,9,1,24
