Major Name,Caucasian,Asian American,African American,Hispanic,Native American,Hawaiian/Pacific Isl,International,Unknown.1,All African American,All Native American,All Hawaiian/ Pac Isl,All Asian
Anthropology,34,1,1,6,0,0,12,0,0,0,0,0
Asian Studies,10,1,0,0,0,0,9,0,0,0,0,0
Astronomy,12,1,0,0,0,0,4,0,0,0,0,0
Atmospheric Sciences,7,2,0,0,0,0,12,0,0,0,0,0
Biochemistry,78,3,2,0,1,0,12,0,0,0,0,0
Biology,151,5,2,3,0,0,16,0,0,0,0,0
Biophysics & Computnl Biology,11,0,0,0,0,0,15,0,0,0,0,0
Chemical Engineering,442,37,14,12,1,0,32,0,0,0,0,0
Chemical Physics,7,0,0,0,0,0,1,0,0,0,0,0
Chemistry,476,29,6,3,0,0,41,0,0,0,0,0
Classical Philology,8,1,0,0,0,0,1,0,0,0,0,0
Classics,6,0,0,0,0,0,2,0,0,0,0,0
Comparative Literature,11,3,0,4,0,0,21,0,0,0,0,0
English,86,0,3,0,0,0,8,0,0,0,0,0
Entomology,30,1,0,0,0,0,4,0,0,0,0,0
French,23,0,1,0,0,0,5,0,0,0,0,0
GEN CURR,1712,111,167,62,2,0,11,0,0,0,0,0
Genetics,5,0,0,0,0,0,1,0,0,0,0,0
Geography,25,0,0,0,0,0,9,0,0,0,0,0
Geology,86,2,0,2,0,0,16,0,0,0,0,0
German,15,1,0,0,0,0,6,0,0,0,0,0
HR&FS,30,2,3,1,0,0,1,0,0,0,0,0
History,64,0,0,0,0,0,9,0,0,0,0,0
Italian,5,0,0,0,0,0,0,0,0,0,0,0
LAS TCH MATH,2,0,0,0,0,0,0,0,0,0,0,0
Linguistics,34,3,1,0,0,0,42,0,0,0,0,0
Mathematics,113,7,0,0,0,0,59,0,0,0,0,0
Microbiology,63,0,0,0,0,0,3,0,0,0,0,0
Molecular & Integrative Physi,39,2,0,0,0,0,15,0,0,0,0,0
PRE-JOURN,214,3,5,4,0,0,0,0,0,0,0,0
PRE-MED,102,17,12,6,0,0,0,0,0,0,0,0
PUB ADMIN,19,0,0,0,0,0,0,0,0,0,0,0
Philosophy,28,0,0,1,1,0,5,0,0,0,0,0
Plant Biology,18,1,0,0,0,0,8,0,0,0,0,0
Political Science,21,1,2,0,0,0,7,0,0,0,0,0
Psychology,134,9,7,1,0,0,26,0,0,0,0,0
SOCIAL SCI,4,0,0,0,0,0,0,0,0,0,0,0
SP CORRECT,1,0,0,0,0,0,0,0,0,0,0,0
Slavic Languages & Literature,17,0,0,0,0,0,3,0,0,0,0,0
Sociology,31,2,0,0,0,0,10,0,0,0,0,0
Speech Communication,45,1,1,0,0,0,0,0,0,0,0,0
TCH BIOL,19,1,0,0,0,0,0,0,0,0,0,0
TCH ENGL,37,1,0,0,0,0,0,0,0,0,0,0
TCH RUSS,1,0,0,0,0,0,0,0,0,0,0,0
TCH SOC ST,6,1,0,0,0,0,0,0,0,0,0,0
TCH SPEECH,8,0,0,0,0,0,0,0,0,0,0,0
UNCLASS,122,10,8,2,3,0,20,0,0,0,0,0
