Major Name,Caucasian,Asian American,African American,Hispanic,Native American,Hawaiian/Pacific Isl,International,Unknown.1,All African American,All Native American,All Hawaiian/ Pac Isl,All Asian
Aero & Astro Engineering,30,2,1,0,0,0,15,0,0,0,0,0
Aerospace Engineering,281,48,5,12,1,0,25,9,0,0,0,0
Agricultural Engineering,61,4,2,4,0,0,21,1,0,0,0,0
Bioengineering,37,16,1,0,0,0,5,1,0,0,0,0
Civil Engineering,485,65,10,37,3,0,180,15,0,0,0,0
Computer Engineering,309,130,24,32,0,0,54,14,0,0,0,0
Computer Science,539,177,12,31,2,0,291,12,0,0,0,0
Electrical Engineering,531,383,24,31,2,0,411,24,0,0,0,0
Engineering Mechanics,69,3,1,2,0,0,1,2,0,0,0,0
Engineering Physics,83,9,1,3,0,0,3,2,0,0,0,0
Environ Engr in Civil Engr,23,3,2,1,0,0,32,0,0,0,0,0
Environ Science in Civil Engr,3,1,0,0,0,0,10,0,0,0,0,0
General Engineering,473,79,13,28,1,0,19,11,0,0,0,0
Industrial Engineering,50,10,0,2,0,0,18,1,0,0,0,0
Materials Science & Engr,200,50,7,9,1,0,108,8,0,0,0,0
Mechanical Engineering,700,131,19,42,4,0,143,16,0,0,0,0
Nondegree,9,2,1,0,0,0,71,0,0,0,0,0
Nuclear Engineering,104,14,2,6,0,0,32,1,0,0,0,0
Physics,147,16,2,4,0,0,123,4,0,0,0,0
Systems & Entrepreneurial Engr,7,1,1,0,0,0,18,0,0,0,0,0
Theoretical & Applied Mechans,23,2,0,0,0,0,42,0,0,0,0,0
