Major Name,Caucasian,Asian American,African American,Hispanic,Native American,Hawaiian/Pacific Isl,International,Unknown.1,All African American,All Native American,All Hawaiian/ Pac Isl,All Asian
Air Systems,15,0,0,0,0,0,0,0,0,0,0,0
Nondegree,15,0,0,0,0,0,0,0,0,0,0,0
PP/AS,88,5,5,10,0,0,0,0,0,0,0,0
Professional Pilot,69,2,0,2,1,0,0,0,0,0,0,0
