Major Name,Caucasian,Asian American,African American,Hispanic,Native American,Hawaiian/Pacific Isl,International,Unknown.1,All African American,All Native American,All Hawaiian/ Pac Isl,All Asian
Pre-Engineering,162,116,10,49,0,1,137,3,14,4,3,125
Undeclared,914,336,301,532,3,0,304,8,352,36,19,402
