Major Name,Caucasian,Asian American,African American,Hispanic,Native American,Hawaiian/Pacific Isl,International,Unknown.1,All African American,All Native American,All Hawaiian/ Pac Isl,All Asian
BUS EDUC,12,1,0,0,0,0,0,0,0,0,0,0
ED POL ST,29,5,8,2,0,0,13,0,0,0,0,0
ED SEC&CON,84,6,4,3,0,0,41,0,0,0,0,0
EDUC ELEMENTARY,91,1,5,3,0,0,28,0,0,0,0,0
EDUC GEN,171,13,4,1,0,0,0,0,0,0,0,0
Early Childhood Education,89,1,2,3,1,0,0,0,0,0,0,0
Ed Organization and Leadership,125,1,12,2,0,0,6,0,0,0,0,0
Educ Voc Tech,62,2,8,0,0,0,14,0,0,0,0,0
Educational Psychology,98,5,7,3,1,0,40,0,0,0,0,0
Elementary Education,322,7,1,8,1,0,0,0,0,0,0,0
Special Education,59,1,2,1,1,0,6,0,0,0,0,0
TCH ENGL,38,1,0,0,0,0,0,0,0,0,0,0
TCH GEN SCIENCE,11,0,0,0,0,0,0,0,0,0,0,0
TCH LIFE SCI,11,0,0,0,0,0,0,0,0,0,0,0
TCH PHYS SCI,4,0,0,0,0,0,0,0,0,0,0,0
TCH SOC ST,36,2,0,0,0,0,0,0,0,0,0,0
TECH ED SP,24,1,1,0,0,0,0,0,0,0,0,0
UG NON-DEG,5,0,0,0,0,0,3,0,0,0,0,0
