Major Name,Caucasian,Asian American,African American,Hispanic,Native American,Hawaiian/Pacific Isl,International,Unknown.1,All African American,All Native American,All Hawaiian/ Pac Isl,All Asian
Air Systems,14,0,0,2,0,0,0,0,0,0,0,0
Avionics,2,0,1,0,0,0,0,0,0,0,0,0
Nondegree,8,0,0,0,0,0,0,0,0,0,0,0
PP/AS,105,6,3,4,1,0,0,0,0,0,0,0
Professional Pilot,57,2,1,0,0,0,0,0,0,0,0,0
