Major Name,Caucasian,Asian American,African American,Hispanic,Native American,Hawaiian/Pacific Isl,International,Unknown.1,All African American,All Native American,All Hawaiian/ Pac Isl,All Asian
Aero & Astro Engineering,425,30,6,6,1,0,12,0,0,0,0,0
Agricultural Engineering,90,0,0,0,0,0,7,0,0,0,0,0
CER ENGR,104,6,1,2,0,0,4,0,0,0,0,0
CERAMICS,1,0,0,0,0,0,0,0,0,0,0,0
Civil Engineering,559,23,5,13,1,0,69,0,0,0,0,0
Computer Engineering,307,30,12,3,0,0,5,0,0,0,0,0
Computer Science,580,40,17,2,2,0,3,0,0,0,0,0
ENGR MECH,42,0,0,0,0,0,0,0,0,0,0,0
ENGR PHYS,76,2,3,3,1,0,2,0,0,0,0,0
ENV ENGR,18,1,0,0,0,0,10,0,0,0,0,0
ENV SCI,10,1,0,0,0,0,4,0,0,0,0,0
Electrical Engineering,1227,144,52,18,2,0,67,0,0,0,0,0
GEN ENGR,516,9,15,8,1,0,2,0,0,0,0,0
Industrial Engineering,152,13,6,6,0,0,2,0,0,0,0,0
METAL ENGR,128,11,2,1,1,0,31,0,0,0,0,0
Mechanical Engineering,836,44,27,18,1,0,25,0,0,0,0,0
Nuclear Engineering,149,8,2,4,0,0,20,0,0,0,0,0
TCH CS,8,1,0,0,0,0,0,0,0,0,0,0
Theoretical & Applied Mechans,28,4,0,0,0,0,20,0,0,0,0,0
