Major Name,Caucasian,Asian American,African American,Hispanic,Native American,Hawaiian/Pacific Isl,International,Unknown.1,All African American,All Native American,All Hawaiian/ Pac Isl,All Asian
Broadcast Journalism,56,7,14,7,0,0,0,0,0,0,0,0
Communications,28,3,6,6,1,0,16,0,0,0,0,0
General Curriculum,131,10,3,6,1,0,1,4,0,0,0,0
Journalism,21,0,1,0,0,0,4,0,0,0,0,0
Media Studies,87,10,13,11,1,0,5,1,0,0,0,0
News-Editorial,98,16,10,17,0,0,0,3,0,0,0,0
Nondegree,0,0,0,0,0,0,1,1,0,0,0,0
