Major Name,Caucasian,Asian American,African American,Hispanic,Native American,Hawaiian/Pacific Isl,International,Unknown.1,All African American,All Native American,All Hawaiian/ Pac Isl,All Asian
HLTH EDUC,42,3,22,4,0,0,0,0,0,0,0,0
HLTH PL AD,63,22,15,14,0,0,0,0,0,0,0,0
Kinesiology,402,35,18,16,2,0,19,0,0,0,0,0
Leisure Studies,87,3,5,2,0,0,16,0,0,0,0,0
MSPH IN C HLTH,6,0,0,0,0,0,1,0,0,0,0,0
PARK & NR MGMT,11,1,0,0,0,0,0,0,0,0,0,0
PROG MANAG,8,0,0,0,0,0,0,0,0,0,0,0
"Recreation, Sport, and Tourism ",30,0,6,2,1,0,0,0,0,0,0,0
Rehabilitation,10,1,3,0,0,0,1,0,0,0,0,0
