Major Name,Caucasian,Asian American,African American,Hispanic,Native American,Hawaiian/Pacific Isl,International,Unknown.1,All African American,All Native American,All Hawaiian/ Pac Isl,All Asian
Aero & Astro Engineering,443,28,6,10,0,0,7,0,0,0,0,0
Agricultural Engineering,67,1,1,0,0,0,8,0,0,0,0,0
CER ENGR,139,6,2,3,0,0,6,0,0,0,0,0
Civil Engineering,434,23,7,6,1,0,73,0,0,0,0,0
Computer Engineering,402,50,24,5,0,0,2,0,0,0,0,0
Computer Science,531,27,17,3,0,0,6,0,0,0,0,0
ENGR MECH,43,1,1,0,0,0,0,0,0,0,0,0
ENGR PHYS,78,2,0,1,0,0,0,0,0,0,0,0
ENV ENGR,19,2,0,1,0,0,15,0,0,0,0,0
ENV SCI,7,0,0,0,0,0,3,0,0,0,0,0
Electrical Engineering,1351,241,50,26,3,0,71,0,0,0,0,0
GEN ENGR,401,13,9,6,0,0,1,0,0,0,0,0
Industrial Engineering,114,5,7,7,0,0,2,0,0,0,0,0
METAL ENGR,114,16,2,1,1,0,30,0,0,0,0,0
Mechanical Engineering,750,49,19,16,1,0,35,0,0,0,0,0
Nuclear Engineering,112,7,3,2,0,0,18,0,0,0,0,0
TCH CS,2,0,1,0,0,0,0,0,0,0,0,0
Theoretical & Applied Mechans,30,3,0,0,0,0,16,0,0,0,0,0
