Major Name,Caucasian,Asian American,African American,Hispanic,Native American,Hawaiian/Pacific Isl,International,Unknown.1,All African American,All Native American,All Hawaiian/ Pac Isl,All Asian
African American Studies,2,0,4,0,0,0,3,0,0,0,0,0
Anthropology,56,2,1,3,0,0,24,0,0,0,0,0
Applied Mathematics,4,1,0,0,0,0,10,0,0,0,0,0
Asian Studies,10,4,0,0,0,0,16,0,0,0,0,0
Astronomy,6,2,1,0,0,0,9,0,0,0,0,0
Atmospheric Sciences,15,0,1,0,0,0,16,0,0,0,0,0
BIOCH,117,72,11,5,0,0,5,0,0,0,0,0
Biochemistry,57,11,1,1,0,0,24,0,0,0,0,0
Biology,95,14,1,4,0,0,21,0,0,0,0,0
Biophysics & Computnl Biology,17,5,0,1,0,0,26,0,0,0,0,0
Chemical Engineering,333,58,27,23,0,0,30,0,0,0,0,0
Chemical Physics,3,2,0,0,0,0,6,0,0,0,0,0
Chemistry,353,50,9,12,2,0,60,0,0,0,0,0
Classical Philology,10,0,0,1,0,0,2,0,0,0,0,0
Classics,7,0,0,0,0,0,2,0,0,0,0,0
Comparative Literature,17,2,1,1,0,0,9,0,0,0,0,0
English,93,5,8,1,0,0,9,0,0,0,0,0
Entomology,30,3,1,1,0,0,4,0,0,0,0,0
French,37,1,2,2,0,0,12,0,0,0,0,0
GEN CURR,1537,324,309,248,4,0,12,0,0,0,0,0
Geography,31,4,2,0,0,0,4,0,0,0,0,0
Geology,44,1,2,2,0,0,16,0,0,0,0,0
German,30,0,0,0,0,0,7,0,0,0,0,0
History,105,1,4,3,0,0,9,0,0,0,0,0
Italian,3,0,0,0,0,0,2,0,0,0,0,0
LAS TCH MATH,4,1,1,0,0,0,0,0,0,0,0,0
Linguistics,23,5,0,0,0,0,53,0,0,0,0,0
Mathematics,84,7,3,3,0,0,95,0,0,0,0,0
Microbiology,48,7,3,4,1,0,14,0,0,0,0,0
Molecular & Integrative Physi,18,5,0,1,0,0,25,0,0,0,0,0
Neuroscience,19,5,0,1,0,0,8,0,0,0,0,0
PRE-JOURN,235,15,43,15,1,0,5,0,0,0,0,0
PRE-MED,176,73,23,20,1,0,0,0,0,0,0,0
Philosophy,38,1,0,0,0,0,5,0,0,0,0,0
Plant Biology,23,0,1,0,0,0,17,0,0,0,0,0
Political Science,42,1,5,1,0,0,11,0,0,0,0,0
Portuguese,1,0,0,0,0,0,4,0,0,0,0,0
Psychology,131,11,10,11,1,0,34,0,0,0,0,0
REES,5,0,0,0,0,0,0,0,0,0,0,0
Slavic Languages & Literature,13,0,0,0,0,0,7,0,0,0,0,0
Sociology,30,4,5,1,0,0,9,0,0,0,0,0
Speech Communication,52,1,1,2,0,0,6,0,0,0,0,0
TCH BIOL,18,1,0,2,0,0,0,0,0,0,0,0
TCH ENGL,61,9,1,3,0,0,0,0,0,0,0,0
TCH SOC ST,30,1,0,1,1,0,0,0,0,0,0,0
TCH SPEECH,5,0,0,0,0,0,0,0,0,0,0,0
TEACH CS,3,0,0,0,0,0,0,0,0,0,0,0
TRANSITION,8,2,153,53,0,0,0,0,0,0,0,0
UNCLASS,107,10,5,6,0,0,88,0,0,0,0,0
UNCM FR&SO,154,12,24,9,1,0,1,0,0,0,0,0
