Major Name,Caucasian,Asian American,African American,Hispanic,Native American,Hawaiian/Pacific Isl,International,Unknown.1,All African American,All Native American,All Hawaiian/ Pac Isl,All Asian
Anthropology,45,1,3,3,0,0,16,0,0,0,0,0
Asian Studies,13,2,0,0,1,0,9,0,0,0,0,0
Astronomy,12,1,0,0,0,0,2,0,0,0,0,0
Atmospheric Sciences,10,1,0,0,0,0,12,0,0,0,0,0
Biochemistry,69,3,0,0,1,0,6,0,0,0,0,0
Biology,140,10,1,3,0,0,13,0,0,0,0,0
Biophysics & Computnl Biology,17,1,0,0,0,0,8,0,0,0,0,0
Chemical Engineering,469,28,21,6,1,0,26,0,0,0,0,0
Chemical Physics,6,0,0,0,0,0,0,0,0,0,0,0
Chemistry,468,29,7,4,0,0,39,0,0,0,0,0
Classical Philology,9,1,0,0,0,0,1,0,0,0,0,0
Classics,4,0,0,0,0,0,2,0,0,0,0,0
Comparative Literature,14,1,0,4,0,0,24,0,0,0,0,0
English,89,0,5,0,0,0,11,0,0,0,0,0
Entomology,27,1,0,0,0,0,3,0,0,0,0,0
French,25,0,1,0,0,0,6,0,0,0,0,0
GEN CURR,1800,137,166,61,4,0,9,0,0,0,0,0
Genetics,4,0,0,0,0,0,1,0,0,0,0,0
Geography,33,0,0,0,0,0,3,0,0,0,0,0
Geology,91,2,0,2,0,0,19,0,0,0,0,0
German,13,0,0,0,0,0,4,0,0,0,0,0
HR&FS,43,2,2,0,0,0,0,0,0,0,0,0
History,61,0,0,0,1,0,8,0,0,0,0,0
Italian,4,0,0,1,0,0,0,0,0,0,0,0
Linguistics,32,4,1,0,0,0,35,0,0,0,0,0
Mathematics,104,5,0,1,0,0,49,0,0,0,0,0
Microbiology,63,1,0,0,1,0,6,0,0,0,0,0
Molecular & Integrative Physi,39,1,0,0,0,0,16,0,0,0,0,0
PRE-JOURN,140,2,3,3,1,0,0,0,0,0,0,0
PRE-MED,53,9,5,2,0,0,0,0,0,0,0,0
PUB ADMIN,13,0,0,0,0,0,0,0,0,0,0,0
Philosophy,28,0,0,2,0,0,1,0,0,0,0,0
Plant Biology,20,0,0,0,0,0,9,0,0,0,0,0
Political Science,32,1,2,0,0,0,5,0,0,0,0,0
Psychology,125,11,9,1,0,0,30,0,0,0,0,0
SOCIAL SCI,3,0,0,0,0,0,0,0,0,0,0,0
Slavic Languages & Literature,18,0,0,0,0,0,2,0,0,0,0,0
Sociology,28,2,0,0,0,0,11,0,0,0,0,0
Speech Communication,57,1,0,1,0,0,3,0,0,0,0,0
TCH BIOL,10,0,0,0,0,0,0,0,0,0,0,0
TCH ENGL,40,0,0,0,0,0,0,0,0,0,0,0
TCH SOC ST,7,1,0,0,0,0,0,0,0,0,0,0
TCH SPEECH,9,0,0,0,0,0,0,0,0,0,0,0
UNCLASS,130,7,12,2,1,0,30,0,0,0,0,0
