Major Name,Caucasian,Asian American,African American,Hispanic,Native American,Hawaiian/Pacific Isl,International,Unknown.1,All African American,All Native American,All Hawaiian/ Pac Isl,All Asian
VMS - Veterinary Biosciences,16,0,2,2,0,0,8,0,0,0,0,0
VMS - Veterinary Pathobiology,17,1,0,0,0,0,11,0,0,0,0,0
VMS-Veterinary Clinical Medcne,8,1,0,0,0,0,6,0,0,0,0,0
Veterinary Medical Science,10,1,0,0,0,0,6,0,0,0,0,0
Veterinary Medicine,342,2,0,1,1,0,0,0,0,0,0,0
