Major Name,Caucasian,Asian American,African American,Hispanic,Native American,Hawaiian/Pacific Isl,International,Unknown.1,All African American,All Native American,All Hawaiian/ Pac Isl,All Asian
BUS EDUC,32,0,1,1,0,0,0,0,0,0,0,0
ED POL ST,29,2,5,2,1,0,18,0,0,0,0,0
ED SEC&CON,79,3,3,3,0,0,23,0,0,0,0,0
EDUC ELEMENTARY,81,2,8,3,0,0,14,0,0,0,0,0
EDUC GEN,127,7,4,2,2,0,0,0,0,0,0,0
EDUC IDISC,1,0,0,0,0,0,1,0,0,0,0,0
Early Childhood Education,65,0,2,1,1,0,3,0,0,0,0,0
Ed Organization and Leadership,79,0,4,2,1,0,7,0,0,0,0,0
Educ Voc Tech,68,2,6,2,1,0,13,0,0,0,0,0
Educational Psychology,96,5,5,1,1,0,19,0,0,0,0,0
Elementary Education,330,9,3,3,2,0,0,0,0,0,0,0
Special Education,48,2,3,2,0,0,7,0,0,0,0,0
TCH ENGL,24,0,0,0,0,0,0,0,0,0,0,0
TCH GEN SCIENCE,6,0,0,0,0,0,0,0,0,0,0,0
TCH LIFE SCI,16,0,0,0,0,0,0,0,0,0,0,0
TCH PHYS SCI,4,0,0,0,0,0,0,0,0,0,0,0
TCH SOC ST,36,0,0,0,0,0,0,0,0,0,0,0
TECH ED SP,42,0,1,1,0,0,0,0,0,0,0,0
UG NON-DEG,6,0,0,0,0,0,0,0,0,0,0,0
