Major Name,Caucasian,Asian American,African American,Hispanic,Native American,Hawaiian/Pacific Isl,International,Unknown.1,All African American,All Native American,All Hawaiian/ Pac Isl,All Asian
Aero & Astro Engineering,246,32,6,13,0,0,21,0,0,0,0,0
Agricultural Engineering,58,2,1,4,0,0,25,0,0,0,0,0
CER ENGR,101,23,3,4,0,0,5,0,0,0,0,0
CERAMIC ENG,3,0,0,0,0,0,4,0,0,0,0,0
CERAMICS,2,0,0,0,0,0,2,0,0,0,0,0
Civil Engineering,829,100,22,39,2,0,139,0,0,0,0,0
Computer Engineering,268,102,29,22,0,0,4,0,0,0,0,0
Computer Science,377,101,22,23,1,0,8,0,0,0,0,0
ENGR MECH,42,13,1,0,0,0,0,0,0,0,0,0
ENGR PHYS,61,3,2,2,0,0,0,0,0,0,0,0
ENV ENGR,43,3,1,0,0,0,19,0,0,0,0,0
ENV SCI,10,0,0,0,0,0,2,0,0,0,0,0
Electrical Engineering,869,370,66,52,4,0,163,0,0,0,0,0
GEN ENGR,450,81,24,29,0,0,6,0,0,0,0,0
Industrial Engineering,97,30,7,3,0,0,18,0,0,0,0,0
METAL ENGR,63,6,0,2,0,0,6,0,0,0,0,0
Materials Science & Engr,50,4,0,3,0,0,62,0,0,0,0,0
Mechanical Engineering,749,146,35,38,3,0,61,0,0,0,0,0
Nuclear Engineering,87,9,2,9,0,0,17,0,0,0,0,0
TCH CS,2,0,0,0,0,0,0,0,0,0,0,0
Theoretical & Applied Mechans,16,1,1,1,0,0,23,0,0,0,0,0
