Major Name,Caucasian,Asian American,African American,Hispanic,Native American,Hawaiian/Pacific Isl,International,Unknown.1,All African American,All Native American,All Hawaiian/ Pac Isl,All Asian
Air Systems,5,0,0,0,0,0,0,0,0,0,0,0
Nondegree,11,0,2,2,0,0,0,0,0,0,0,0
PP/AS,66,6,0,8,0,0,1,0,0,0,0,0
Professional Pilot,86,5,3,5,1,0,0,0,0,0,0,0
