Major Name,Caucasian,Asian American,African American,Hispanic,Native American,Hawaiian/Pacific Isl,International,Unknown.1,All African American,All Native American,All Hawaiian/ Pac Isl,All Asian
Aviation Human Factors,55,6,2,5,0,0,2,0,2,0,0,0
Human Factors,1,0,0,0,0,0,0,0,0,0,0,0
Nondegree,1,0,0,0,0,0,0,0,0,0,0,0
Professional Pilot,17,3,1,2,0,0,0,0,1,1,0,0
