Major Name,Caucasian,Asian American,African American,Hispanic,Native American,Hawaiian/Pacific Isl,International,Unknown.1,All African American,All Native American,All Hawaiian/ Pac Isl,All Asian
African American Studies,1,0,1,0,0,0,0,0,0,0,0,0
Anthropology,53,1,1,2,0,0,28,0,0,0,0,0
Applied Mathematics,12,1,0,0,0,0,11,0,0,0,0,0
Asian Studies,7,8,0,0,0,0,4,0,0,0,0,0
Astronomy,8,0,1,0,0,0,9,0,0,0,0,0
Atmospheric Sciences,11,0,0,1,0,0,14,0,0,0,0,0
BIOCH,89,42,6,6,0,0,4,0,0,0,0,0
Biochemistry,68,9,1,0,0,0,22,0,0,0,0,0
Biology,103,14,2,2,0,0,25,0,0,0,0,0
Biophysics & Computnl Biology,11,8,0,1,0,0,26,0,0,0,0,0
Chemical Engineering,297,66,10,16,0,0,23,0,0,0,0,0
Chemical Physics,7,0,0,0,0,0,2,0,0,0,0,0
Chemistry,317,38,8,8,1,0,78,0,0,0,0,0
Classical Philology,4,0,0,0,0,0,1,0,0,0,0,0
Classics,13,0,0,1,0,0,3,0,0,0,0,0
Comparative Literature,8,0,2,0,0,0,25,0,0,0,0,0
English,121,0,2,0,0,0,16,0,0,0,0,0
Entomology,14,0,0,1,0,0,9,0,0,0,0,0
French,39,1,0,2,0,0,21,0,0,0,0,0
GEN CURR,1332,216,386,205,3,0,12,0,0,0,0,0
Geography,32,0,2,0,0,0,10,0,0,0,0,0
Geology,31,1,0,2,0,0,15,0,0,0,0,0
German,29,0,0,0,0,0,3,0,0,0,0,0
History,129,0,3,3,0,0,11,0,0,0,0,0
Italian,3,0,0,0,0,0,2,0,0,0,0,0
LAS TCH MATH,16,0,0,1,0,0,0,0,0,0,0,0
Linguistics,25,3,5,0,0,0,63,0,0,0,0,0
Mathematics,112,11,3,1,0,0,77,0,0,0,0,0
Microbiology,41,3,0,2,0,0,23,0,0,0,0,0
Molecular & Integrative Physi,27,4,0,0,1,0,27,0,0,0,0,0
PRE-JOURN,365,40,70,30,1,0,2,0,0,0,0,0
PRE-MED,97,46,13,12,0,0,2,0,0,0,0,0
Philosophy,28,0,0,0,1,0,7,0,0,0,0,0
Plant Biology,13,1,0,0,0,0,13,0,0,0,0,0
Political Science,54,3,3,1,0,0,12,0,0,0,0,0
Portuguese,0,0,0,1,0,0,3,0,0,0,0,0
Psychology,134,13,5,3,1,0,30,0,0,0,0,0
Slavic Languages & Literature,13,0,0,0,0,0,11,0,0,0,0,0
Sociology,27,1,0,0,0,0,19,0,0,0,0,0
Speech Communication,41,2,3,0,0,0,8,0,0,0,0,0
TCH BIOL,26,2,0,1,0,0,0,0,0,0,0,0
TCH ENGL,67,3,1,2,0,0,0,0,0,0,0,0
TCH RUSS,4,0,0,0,0,0,0,0,0,0,0,0
TCH SOC ST,37,1,0,2,0,0,0,0,0,0,0,0
TCH SPEECH,2,0,0,0,0,0,0,0,0,0,0,0
TEACH CS,4,0,1,0,0,0,0,0,0,0,0,0
UNCLASS,78,13,3,0,0,0,72,0,0,0,0,0
UNCM FR&SO,186,20,29,23,0,0,1,0,0,0,0,0
