Major Name,Total
Accountancy,847
Business Administration,1380
CBA NON-DEGREE,45
Computer Science,400
Economics,250
Executive MBA Program,64
Finance,958
INT'L MSBA,39
Leisure Studies,37
Teaching of Spanish,19
Technical Systems Management,77
Theatre,103
UNASSIGNED,535
