Major Name,Total
Architectural Studies,492
Architecture,177
Art Education,94
Art History,105
Art and Design,393
Crafts,37
Dance,55
Graphic Design,120
Industrial Design,66
Landscape Architecture,142
MUS-VOICE,48
MUSIC(AMS),78
MUSIC-COMP,14
MUSIC-INST,95
MUSIC-OPEN,3
Music,147
Music Education,263
PERFORM ST,10
Regional Planning,27
Theatre,39
UNCLASS,46
Urban Planning,150
