Major Name,Total
BUS EDUC,21
ED POL ST,49
ED SEC&CON,129
EDUC ELEMENTARY,124
EDUC GEN,187
Early Childhood Education,87
Ed Organization and Leadership,143
Educ Voc Tech,107
Educational Psychology,135
Elementary Education,388
Special Education,73
TCH ENGL,33
TCH GEN SCIENCE,6
TCH LIFE SCI,13
TCH PHYS SCI,4
TCH SOC ST,39
TECH ED SP,26
UG NON-DEG,15
