Major Name,Total
Architectural Studies,585
Architecture,215
Art Education,77
Art History,73
Art and Design,348
Crafts,22
Dance,41
Graphic Design,131
Industrial Design,75
Landscape Architecture,133
MUS-VOICE,32
MUSIC(AMS),60
MUSIC-COMP,11
MUSIC-INST,90
MUSIC-OPEN,3
Music,136
Music Education,252
Music History,3
PERFORM ST,12
Regional Planning,20
Theatre,31
UNCLASS,48
Urban Planning,143
