Major Name,Total
Architectural Studies,509
Architecture,187
Art Education,126
Art History,83
Art and Design,340
Crafts,41
Dance,55
Graphic Design,109
Industrial Design,77
Landscape Architecture,159
MUS-VOICE,57
MUSIC(AMS),90
MUSIC-COMP,17
MUSIC-INST,106
MUSIC-OPEN,3
Music,148
Music Education,290
Music History,2
PERFORM ST,9
Regional Planning,25
Theatre,27
UNCLASS,50
Urban Planning,144
