Major Name,Total
BUS EDUC,36
ED POL ST,65
ED SEC&CON,106
EDUC ELEMENTARY,111
EDUC GEN,131
EDUC IDISC,3
Early Childhood Education,56
Ed Organization and Leadership,115
Educ Voc Tech,109
Educational Psychology,149
Elementary Education,370
Special Education,90
TCH ENGL,21
TCH GEN SCIENCE,9
TCH LIFE SCI,6
TCH PHYS SCI,2
TCH SOC ST,33
TECH ED SP,51
UG NON-DEG,28
