Major Name,Total
Aero & Astro Engineering,366
Agricultural Engineering,89
CER ENGR,183
CERAMICS,12
Civil Engineering,1121
Computer Engineering,383
Computer Science,462
ENGR MECH,62
ENGR PHYS,71
ENV ENGR,80
ENV SCI,12
Electrical Engineering,1509
GEN ENGR,575
Industrial Engineering,153
METAL ENGR,163
Mechanical Engineering,1005
Nuclear Engineering,152
TCH CS,2
Theoretical & Applied Mechans,52
