Major Name,Total
Architectural Studies,558
Architecture,216
Art Education,74
Art History,87
Art and Design,360
Crafts,22
Dance,46
Graphic Design,170
Industrial Design,103
Landscape Architecture,142
MUS-VOICE,48
MUSIC-COMP,10
MUSIC-INST,93
MUSIC-OPEN,1
Music,210
Music Education,251
Music History,5
PERFORM ST,23
Theatre,21
UNCLASS,60
Urban Planning,143
