Major Name,Total
Accountancy,1261
Actuarial Science,249
Advertising,263
Anthropology,207
Applied Mathematics,35
Early Childhood Education,60
Ed Organization and Leadership,127
Educ Voc Tech,95
Education,6
Education General,285
Educational Policy Studies,135
Educational Psychology,124
Elementary Education,408
Nondegree,6
Secondary & Continuing Educ,112
Special Education,157
