Major Name,Total
Aero & Astro Engineering,320
Agricultural Engineering,93
CER ENGR,136
CERAMIC ENG,7
CERAMICS,4
Civil Engineering,1140
Computer Engineering,430
Computer Science,540
ENGR MECH,56
ENGR PHYS,71
ENV ENGR,66
ENV SCI,12
Electrical Engineering,1533
GEN ENGR,594
Industrial Engineering,155
METAL ENGR,77
Materials Science & Engr,121
Mechanical Engineering,1036
Nuclear Engineering,125
TCH CS,2
Theoretical & Applied Mechans,42
