Major Name,Total
ED POL ST,79
ED SEC&CON,77
EDUC ELEMENTARY,72
EDUC GEN,194
Early Childhood Education,54
Ed Organization and Leadership,121
Educ Voc Tech,77
Educational Psychology,100
Elementary Education,237
Secondary & Continuing Educ,29
Special Education,98
TCH ENGL IN MN,5
TCH ENGL OUT MN,18
TCH GEN SCIENCE,4
TCH PS CHEM,1
TCH SOC ST IN,13
TCH SOC ST OUT,15
UG NON-DEG,1
