Major Name,Total
Accountancy,1490
Actuarial Science,385
Advertising,603
African American Studies,9
Anthropology,177
Applied Mathematics,34
Curriculum and Instruction,112
Early Childhood Education,23
Ed Organization and Leadership,101
Educational Policy Studies,155
Educational Psychology,62
Elementary Education,216
Human Resource Education,55
Nondegree,10
Pre-Early Chld/Elem Ed/Spec Ed,241
Secondary & Continuing Educ,2
Secondary Education,11
Special Education,144
