Major Name,Total
Biology,88
CUR INST 2,19
CUR INST#1,6
CUR INST#3,12
HEALTH&SAF,5
HLTH EDUC,24
HLTH PL AD,23
Kinesiology,218
Leisure Studies,39
OUTDR REC,21
PERSN AREA,2
PROG MANAG,153
SCH HEALTH,1
SOC SCI SP,13
TCH KINES,1
THER REC,59
