Major Name,Total
BUS EDUC,1
ED POL ST,96
ED SEC&CON,119
EDUC ELEMENTARY,107
EDUC GEN,280
Early Childhood Education,60
Ed Organization and Leadership,126
Educ Voc Tech,104
Educational Psychology,114
Elementary Education,333
Secondary & Continuing Educ,30
Special Education,131
UG NON-DEG,1
