Major Name,Total
BUS EDUC,16
ED POL ST,42
ED SEC&CON,141
EDUC ELEMENTARY,182
EDUC GEN,198
Early Childhood Education,62
Ed Organization and Leadership,106
Educ Voc Tech,60
Educational Psychology,137
Elementary Education,390
Special Education,77
TCH ENGL,47
TCH GEN SCIENCE,11
TCH LIFE SCI,10
TCH PHYS SCI,5
TCH SOC ST,55
TECH ED SP,22
UG NON-DEG,6
