Major Name,Total
Accountancy,1297
Actuarial Science,279
Advertising,656
African American Studies,3
Anthropology,205
Applied Mathematics,28
Curriculum and Instruction,121
Early Childhood Education,39
Ed Organization and Leadership,143
Educational Policy Studies,135
Educational Psychology,79
Elementary Education,306
Human Resource Education,74
Nondegree,9
Pre-Early Chld/Elem Ed/Spec Ed,270
Secondary & Continuing Educ,25
Secondary Education,8
Special Education,132
