Major Name,Total
Business Administration,58
Business Administration (MBA),319
Business Process Management,23
Curric Unassigned,1020
Finance,578
Information Sys & Info Tech,32
Management,181
Marketing,201
Nondegree,61
Supply Chain Management,52
Taxation,29
Technology Management,59
