Major Name,Total
Accountancy,1139
Business Administration,1291
CBA NON-DEGREE,53
Computer Science,474
Economics,224
Executive MBA Program,48
Finance,1016
INT'L MSBA,43
Leisure Studies,28
Teaching of Spanish,26
Technical Systems Management,89
Theatre,114
UNASSIGNED,455
