Major Name,Total
Aero & Astro Engineering,442
Agricultural Engineering,89
CER ENGR,186
CERAMICS,9
Civil Engineering,819
Computer Engineering,302
Computer Science,385
ENGR MECH,76
ENGR PHYS,111
ENV ENGR,65
ENV SCI,13
Electrical Engineering,1516
GEN ENGR,644
Industrial Engineering,169
METAL ENGR,170
Mechanical Engineering,1003
Nuclear Engineering,185
TCH CS,1
Theoretical & Applied Mechans,52
