Major Name,Total
Architectural Studies,583
Architecture,235
Art Education,72
Art History,63
Art and Design,360
Crafts,25
Dance,47
Graphic Design,184
Industrial Design,95
Landscape Architecture,146
MUS-VOICE,48
MUSIC-COMP,13
MUSIC-INST,106
MUSIC-OPEN,1
Music,218
Music Education,294
Music History,5
PERFORM ST,26
TCH DANCE,2
Theatre,22
UNCLASS,52
Urban Planning,134
