Major Name,Total
BUS EDUC,19
ED POL ST,43
ED SEC&CON,131
EDUC ELEMENTARY,175
EDUC GEN,208
Early Childhood Education,58
Ed Organization and Leadership,93
Educ Voc Tech,68
Educational Psychology,143
Elementary Education,343
Special Education,74
TCH ENGL,38
TCH GEN SCIENCE,9
TCH LIFE SCI,13
TCH PHYS SCI,2
TCH SOC ST,51
TECH ED SP,36
UG NON-DEG,1
