Major Name,Total
Architectural Studies,524
Architecture,207
Art Education,122
Art History,72
Art and Design,358
Crafts,39
Dance,60
Graphic Design,114
Industrial Design,82
Landscape Architecture,136
MUS-VOICE,45
MUSIC(AMS),104
MUSIC-COMP,9
MUSIC-INST,110
MUSIC-OPEN,2
Music,144
Music Education,324
Music History,3
PERFORM ST,12
Regional Planning,16
Theatre,29
UNCLASS,38
Urban Planning,140
