Major Name,Total
Architectural Studies,597
Architecture,213
Art Education,68
Art History,76
Art and Design,415
Crafts,19
Dance,41
Graphic Design,165
Industrial Design,83
Landscape Architecture,159
MUS-VOICE,40
MUSIC-COMP,18
MUSIC-INST,105
Music,241
Music Education,305
Music History,6
PERFORM ST,21
TCH DANCE,7
Theatre,26
UNCLASS,71
Urban Planning,109
