Major Name,Total
Agricultural Communications,19
Broadcast Journalism,149
Communications,29
Communications and Media,21
General Curriculum,1
Journalism,11
Media Studies,2
Media and Cinema Studies,114
News-Editorial,168
Nondegree,7
