Major Name,Total
Architectural Studies,505
Architecture,205
Art Education,79
Art History,97
Art and Design,369
Crafts,26
Dance,43
Graphic Design,120
Industrial Design,74
Landscape Architecture,136
MUS-VOICE,51
MUSIC(AMS),87
MUSIC-COMP,19
MUSIC-INST,86
MUSIC-OPEN,5
Music,142
Music Education,233
Music History,2
PERFORM ST,11
Regional Planning,25
Theatre,30
UNCLASS,55
Urban Planning,177
