Major Name,Total
Architectural Studies,529
Architecture,227
Art Education,98
Art History,56
Art and Design,297
Crafts,32
Dance,64
Graphic Design,81
Industrial Design,75
Landscape Architecture,153
MUS-VOICE,29
MUSIC(AMS),116
MUSIC-COMP,13
MUSIC-INST,104
MUSIC-OPEN,7
Music,148
Music Education,220
Music History,7
PERFORM ST,25
Regional Planning,32
Theatre,42
UNCLASS,29
Urban Planning,172
