Major Name,Total
Aero & Astro Engineering,299
Agricultural Engineering,119
CER ENGR,9
Civil Engineering,845
Computer Engineering,682
Computer Science,711
ENGR MECH,30
ENGR PHYS,52
ENV ENGR,65
ENV SCI,17
Electrical Engineering,1355
GEN ENGR,432
Industrial Engineering,158
MATSCI&ENG,169
METAL ENGR,11
Materials Science & Engr,107
Mechanical Engineering,988
Nuclear Engineering,85
Theoretical & Applied Mechans,56
