Major Name,Total
Aero & Astro Engineering,258
Agricultural Engineering,116
CER ENGR,47
CERAMIC ENG,1
CERAMICS,2
Civil Engineering,973
Computer Engineering,574
Computer Science,632
ENGR MECH,37
ENGR PHYS,71
ENV ENGR,60
ENV SCI,16
Electrical Engineering,1469
GEN ENGR,512
Industrial Engineering,156
MATSCI&ENG,123
METAL ENGR,36
Materials Science & Engr,111
Mechanical Engineering,1029
Nuclear Engineering,105
TCH CS,1
Theoretical & Applied Mechans,41
