Major Name,Total
ED POL ST,87
ED SEC&CON,100
EDUC ELEMENTARY,87
EDUC GEN,265
Early Childhood Education,59
Ed Organization and Leadership,115
Educ Voc Tech,116
Educational Psychology,100
Elementary Education,319
Secondary & Continuing Educ,37
Special Education,130
UG NON-DEG,1
