Major Name,Total
Aero & Astro Engineering,618
Agricultural Engineering,73
CER ENGR,180
CERAMICS,1
Civil Engineering,529
Computer Engineering,501
Computer Science,538
ENGR MECH,55
ENGR PHYS,92
ENV ENGR,29
ENV SCI,11
Electrical Engineering,1945
GEN ENGR,451
Industrial Engineering,158
METAL ENGR,169
Mechanical Engineering,968
Nuclear Engineering,140
TCH CS,1
Theoretical & Applied Mechans,50
