Major Name,Total
BUS EDUC,33
ED POL ST,56
ED SEC&CON,115
EDUC ELEMENTARY,129
EDUC GEN,116
EDUC IDISC,5
Early Childhood Education,78
Ed Organization and Leadership,135
Educ Voc Tech,120
Educational Psychology,156
Elementary Education,428
Special Education,105
TCH ENGL,12
TCH GEN SCIENCE,2
TCH LIFE SCI,9
TCH PHYS SCI,2
TCH SOC ST,32
TECH ED SP,50
