Major Name,Total
Architectural Studies,627
Architecture,186
Art Education,72
Art History,59
Art and Design,363
Crafts,20
Dance,41
Graphic Design,164
Industrial Design,97
Landscape Architecture,158
MUS-VOICE,44
MUSIC-COMP,19
MUSIC-INST,105
Music,251
Music Education,309
Music History,4
PERFORM ST,24
TCH DANCE,8
Theatre,29
UNCLASS,65
Urban Planning,92
