Major Name,Total
BUS EDUC,25
ED POL ST,63
ED SEC&CON,110
EDUC ELEMENTARY,141
EDUC GEN,113
EDUC IDISC,7
Early Childhood Education,57
Ed Organization and Leadership,129
Educ Voc Tech,115
Educational Psychology,148
Elementary Education,432
Special Education,128
TCH ENGL,15
TCH GEN SCIENCE,3
TCH LIFE SCI,9
TCH PHYS SCI,2
TCH SOC ST,26
TECH ED SP,67
