Major Name,Total
Architectural Studies,585
Architecture,199
Art Education,68
Art History,81
Art and Design,332
Crafts,23
Dance,42
Graphic Design,124
Industrial Design,80
Landscape Architecture,140
MUS-VOICE,42
MUSIC(AMS),60
MUSIC-COMP,11
MUSIC-INST,83
MUSIC-OPEN,4
Music,144
Music Education,231
Music History,1
PERFORM ST,9
Regional Planning,16
Theatre,30
UNCLASS,48
Urban Planning,156
