Major Name,Total
Architectural Studies,515
Architecture,187
Art Education,110
Art History,66
Art and Design,334
Crafts,40
Dance,68
Graphic Design,127
Industrial Design,82
Landscape Architecture,135
MUS-VOICE,45
MUSIC(AMS),100
MUSIC-COMP,10
MUSIC-INST,107
MUSIC-OPEN,1
Music,139
Music Education,340
Music History,7
PERFORM ST,24
Regional Planning,10
Theatre,37
UNCLASS,40
Urban Planning,148
