Major Name,Total
Architectural Studies,512
Architecture,149
Art Education,104
Art History,66
Art and Design,285
Crafts,36
Dance,76
Graphic Design,100
Industrial Design,79
Landscape Architecture,146
MUS-VOICE,43
MUSIC(AMS),91
MUSIC-COMP,8
MUSIC-INST,103
MUSIC-OPEN,1
Music,159
Music Education,272
Music History,7
PERFORM ST,42
Regional Planning,22
Theatre,49
UNCLASS,31
Urban Planning,147
