Major Name,Total
BUS EDUC,34
ED POL ST,58
ED SEC&CON,115
EDUC ELEMENTARY,120
EDUC GEN,142
EDUC IDISC,2
Early Childhood Education,72
Ed Organization and Leadership,106
Educ Voc Tech,104
Educational Psychology,133
Elementary Education,348
Special Education,68
TCH ENGL,24
TCH GEN SCIENCE,7
TCH LIFE SCI,16
TCH PHYS SCI,4
TCH SOC ST,36
TECH ED SP,45
UG NON-DEG,12
