Major Name,Total
Business Administration,69
Business Administration (MBA),352
Business Process Management,35
Curric Unassigned,983
Finance,605
Information Sys & Info Tech,48
Management,109
Marketing,207
Nondegree,72
Supply Chain Management,70
Taxation,31
Technology Management,125
